"seqnames" "start" "end" "width" "strand"
"587" "chr1" 48248645 48295371 46727 "*"
"588" "chr1" 48472209 48532854 60646 "*"
"589" "chr1" 50023914 50048013 24100 "*"
"590" "chr1" 50203787 50417549 213763 "*"
"591" "chr1" 50423501 50437027 13527 "*"
"592" "chr1" 50960264 50960744 481 "*"
"593" "chr1" 50974634 51059836 85203 "*"
"594" "chr1" 51059906 51060017 112 "*"
"595" "chr1" 51060104 51102220 42117 "*"
"596" "chr1" 51148087 51195094 47008 "*"
"597" "chr1" 51235097 51236270 1174 "*"
"598" "chr1" 51273456 51287257 13802 "*"
"599" "chr1" 51345117 51354262 9146 "*"
"600" "chr1" 51519329 51577178 57850 "*"
"601" "chr1" 51878938 51907955 29018 "*"
"602" "chr1" 51990765 52020130 29366 "*"
"603" "chr1" 52090717 52142093 51377 "*"
"604" "chr1" 52366194 52372828 6635 "*"
"605" "chr1" 52404460 52404563 104 "*"
"606" "chr1" 52553488 52602371 48884 "*"
"607" "chr1" 52609052 52633343 24292 "*"
"608" "chr1" 52669684 52684450 14767 "*"
"609" "chr1" 52698367 52726466 28100 "*"
"610" "chr1" 52827343 52842510 15168 "*"
"611" "chr1" 52894999 52895909 911 "*"
"612" "chr1" 52927213 52927228 16 "*"
"613" "chr1" 53051704 53062051 10348 "*"
"614" "chr1" 53085503 53087178 1676 "*"
"615" "chr1" 53142633 53196428 53796 "*"
"616" "chr1" 53220618 53226891 6274 "*"
"617" "chr1" 53328071 53328232 162 "*"
"618" "chr1" 53336510 53413148 76639 "*"
"619" "chr1" 53440021 53459398 19378 "*"
"620" "chr1" 53467489 53506236 38748 "*"
"621" "chr1" 53738107 53765459 27353 "*"
"622" "chr1" 53838861 53851718 12858 "*"
"623" "chr1" 53889835 53891238 1404 "*"
"624" "chr1" 53911087 53916573 5487 "*"
"625" "chr1" 53945930 53946076 147 "*"
"626" "chr1" 53968169 54007298 39130 "*"
"627" "chr1" 54018187 54026680 8494 "*"
"628" "chr1" 54053505 54053583 79 "*"
"629" "chr1" 54112520 54132685 20166 "*"
"630" "chr1" 54413480 54542256 128777 "*"
"631" "chr1" 54639193 54641753 2561 "*"
"632" "chr1" 54742658 54756897 14240 "*"
"633" "chr1" 54764515 54779711 15197 "*"
"634" "chr1" 54801268 54806062 4795 "*"
"635" "chr1" 54842253 54849626 7374 "*"
"636" "chr1" 54887272 54980791 93520 "*"
"637" "chr1" 54992294 54998192 5899 "*"
"638" "chr1" 55011785 55039547 27763 "*"
"639" "chr1" 55064853 55066358 1506 "*"
"640" "chr1" 55215114 55217644 2531 "*"
"641" "chr1" 55324692 55868253 543562 "*"
"642" "chr1" 55950120 56173432 223313 "*"
"643" "chr1" 56645302 56645321 20 "*"
"644" "chr1" 56715336 56718803 3468 "*"
"645" "chr1" 56819697 56854805 35109 "*"
"646" "chr1" 56918222 56929209 10988 "*"
"647" "chr1" 56966141 56994777 28637 "*"
"648" "chr1" 58546803 58575422 28620 "*"
"649" "chr1" 58577774 58654738 76965 "*"
"650" "chr1" 58700093 58780787 80695 "*"
"651" "chr1" 58784328 58785127 800 "*"
"652" "chr1" 58901106 58933642 32537 "*"
"653" "chr1" 59296492 59296637 146 "*"
"654" "chr1" 59810648 59814785 4138 "*"
"655" "chr1" 59876379 59893307 16929 "*"
"656" "chr1" 59926791 59987268 60478 "*"
"657" "chr1" 60073771 60515715 441945 "*"
"658" "chr1" 60640492 60659630 19139 "*"
"659" "chr1" 61462794 61654193 191400 "*"
"660" "chr1" 61654909 61681045 26137 "*"
"661" "chr1" 61725424 61742405 16982 "*"
"662" "chr1" 62178676 62194830 16155 "*"
"663" "chr1" 62212329 62236978 24650 "*"
"664" "chr1" 62319415 62436296 116882 "*"
"665" "chr1" 62451805 62454297 2493 "*"
"666" "chr1" 62688369 62784134 95766 "*"
"667" "chr1" 62865514 62975750 110237 "*"
"668" "chr1" 63012472 63159086 146615 "*"
"669" "chr1" 63317275 63320883 3609 "*"
"670" "chr1" 63325127 63326924 1798 "*"
"671" "chr1" 63326985 63367574 40590 "*"
"672" "chr1" 63438563 63440769 2207 "*"
"673" "chr1" 63660246 63774021 113776 "*"
"674" "chr1" 64181499 64203626 22128 "*"
"675" "chr1" 64267369 64470791 203423 "*"
"676" "chr1" 64693059 64745094 52036 "*"
"677" "chr1" 65067738 65147548 79811 "*"
"678" "chr1" 65232146 65248218 16073 "*"
"679" "chr1" 65415870 65420586 4717 "*"
"680" "chr1" 65641560 65792513 150954 "*"
"681" "chr1" 66374580 66533382 158803 "*"
"682" "chr1" 66748300 66752458 4159 "*"
"683" "chr1" 66778788 66797740 18953 "*"
"684" "chr1" 66801257 66812884 11628 "*"
"685" "chr1" 66924888 66924894 7 "*"
"686" "chr1" 66988620 66999331 10712 "*"
"687" "chr1" 67054100 67092164 38065 "*"
"688" "chr1" 67259980 67307363 47384 "*"
"689" "chr1" 67397091 67407809 10719 "*"
"690" "chr1" 67430416 67685060 254645 "*"
"691" "chr1" 67688339 67701465 13127 "*"
"692" "chr1" 68233121 68428821 195701 "*"
"693" "chr1" 68449960 68474151 24192 "*"
"694" "chr1" 68538628 69055897 517270 "*"
"695" "chr1" 69185004 69433254 248251 "*"
"696" "chr1" 69435410 69568397 132988 "*"
"697" "chr1" 70205621 70205681 61 "*"
"698" "chr1" 70253053 70260587 7535 "*"
"699" "chr1" 70354735 70354804 70 "*"
"700" "chr1" 70385340 70411217 25878 "*"
"701" "chr1" 70439852 70706452 266601 "*"
"702" "chr1" 70786469 70852352 65884 "*"
"703" "chr1" 71047809 71048854 1046 "*"
"704" "chr1" 71081298 71081323 26 "*"
"705" "chr1" 72282735 73306169 1023435 "*"
"706" "chr1" 73355254 73635215 279962 "*"
"707" "chr1" 73715215 74026014 310800 "*"
"708" "chr1" 74198188 74198211 24 "*"
"709" "chr1" 74544429 74568110 23682 "*"
"710" "chr1" 74673739 74705481 31743 "*"
"711" "chr1" 74766675 75128433 361759 "*"
"712" "chr1" 75161534 75202130 40597 "*"
"713" "chr1" 75611117 75724346 113230 "*"
"714" "chr1" 75795080 75796881 1802 "*"
"715" "chr1" 75913239 75918872 5634 "*"
"716" "chr1" 75932432 75932478 47 "*"
"717" "chr1" 76019357 76074718 55362 "*"
"718" "chr1" 76634602 76758123 123522 "*"
"719" "chr1" 76779268 76867440 88173 "*"
"720" "chr1" 77065712 77088989 23278 "*"
"721" "chr1" 77219431 77282050 62620 "*"
"722" "chr1" 77559970 77562415 2446 "*"
"723" "chr1" 77683420 77695986 12567 "*"
"724" "chr1" 77759853 77779623 19771 "*"
"725" "chr1" 77879540 77881347 1808 "*"
"726" "chr1" 77943896 77944054 159 "*"
"727" "chr1" 77979111 77979174 64 "*"
"728" "chr1" 78138450 78229598 91149 "*"
"729" "chr1" 78539750 78619921 80172 "*"
"730" "chr1" 78646146 78649795 3650 "*"
"731" "chr1" 78664079 78889763 225685 "*"
"732" "chr1" 79006719 80535754 1529036 "*"
"733" "chr1" 80646789 81306159 659371 "*"
"734" "chr1" 81992437 82903182 910746 "*"
"735" "chr1" 83166816 83445966 279151 "*"
"736" "chr1" 83462688 83575775 113088 "*"
"737" "chr1" 83861024 83865027 4004 "*"
"738" "chr1" 83999151 84078061 78911 "*"
"739" "chr1" 84238499 84298365 59867 "*"
"740" "chr1" 84397832 84398531 700 "*"
"741" "chr1" 84415019 84479258 64240 "*"
"742" "chr1" 84497791 84498324 534 "*"
"743" "chr1" 84574481 84628229 53749 "*"
"744" "chr1" 84635021 84643706 8686 "*"
"745" "chr1" 84690804 84811601 120798 "*"
"746" "chr1" 84893214 84925582 32369 "*"
"747" "chr1" 84997114 84999146 2033 "*"
"748" "chr1" 85133139 85133793 655 "*"
"749" "chr1" 85133874 85156872 22999 "*"
"750" "chr1" 85201047 85249952 48906 "*"
"751" "chr1" 85259673 85265775 6103 "*"
"752" "chr1" 85578364 85580760 2397 "*"
"753" "chr1" 85583963 85649422 65460 "*"
"754" "chr1" 85708434 85729232 20799 "*"
"755" "chr1" 86156944 86346823 189880 "*"
"756" "chr1" 86396343 86424085 27743 "*"
"757" "chr1" 86456559 86468367 11809 "*"
"758" "chr1" 86500290 86547077 46788 "*"
"759" "chr1" 86704463 86704569 107 "*"
"760" "chr1" 86748185 86862444 114260 "*"
"761" "chr1" 86914425 86914647 223 "*"
"762" "chr1" 87169205 87212668 43464 "*"
"763" "chr1" 87264742 87328467 63726 "*"
"764" "chr1" 87348924 87353523 4600 "*"
"765" "chr1" 87371656 88513129 1141474 "*"
"766" "chr1" 88836256 88852931 16676 "*"
"767" "chr1" 88891945 88935772 43828 "*"
"768" "chr1" 88992961 89006665 13705 "*"
"769" "chr1" 89022895 89052318 29424 "*"
"770" "chr1" 89065361 89106131 40771 "*"
"771" "chr1" 89176041 89181147 5107 "*"
"772" "chr1" 89198933 89258949 60017 "*"
"773" "chr1" 89272805 89289675 16871 "*"
"774" "chr1" 89290338 89364057 73720 "*"
"775" "chr1" 89386462 89407678 21217 "*"
"776" "chr1" 89426244 89524835 98592 "*"
"777" "chr1" 89632895 89633071 177 "*"
"778" "chr1" 89936612 89993592 56981 "*"
"779" "chr1" 89994322 89995111 790 "*"
"780" "chr1" 90035532 90657749 622218 "*"
"781" "chr1" 90657965 90711538 53574 "*"
"782" "chr1" 90717238 90782982 65745 "*"
"783" "chr1" 90851658 90851758 101 "*"
"784" "chr1" 90855254 90915297 60044 "*"
"785" "chr1" 91022273 91260765 238493 "*"
"786" "chr1" 91404870 91500892 96023 "*"
"787" "chr1" 91525765 91680342 154578 "*"
"788" "chr1" 91906336 91949370 43035 "*"
"789" "chr1" 92014427 92029981 15555 "*"
"790" "chr1" 92063537 92074532 10996 "*"
"791" "chr1" 92075442 92080304 4863 "*"
"792" "chr1" 92184726 92217939 33214 "*"
"793" "chr1" 92245814 92246401 588 "*"
"794" "chr1" 92402057 92474761 72705 "*"
"795" "chr1" 92486877 92508695 21819 "*"
"796" "chr1" 92792405 92831982 39578 "*"
"797" "chr1" 92961523 93079234 117712 "*"
"798" "chr1" 93139082 93149741 10660 "*"
"799" "chr1" 93369499 93448130 78632 "*"
"800" "chr1" 93554662 93561785 7124 "*"
"801" "chr1" 93847151 93866282 19132 "*"
"802" "chr1" 93879919 93885204 5286 "*"
"803" "chr1" 93909457 93992834 83378 "*"
"804" "chr1" 94121133 94149846 28714 "*"
"805" "chr1" 94275069 94418454 143386 "*"
"806" "chr1" 94518667 94529224 10558 "*"
"807" "chr1" 94541801 94613813 72013 "*"
"808" "chr1" 94895247 94896948 1702 "*"
"809" "chr1" 94927279 94927565 287 "*"
"810" "chr1" 94963271 94974406 11136 "*"
"811" "chr1" 95072946 95117337 44392 "*"
"812" "chr1" 95247226 95310927 63702 "*"
"813" "chr1" 95318264 95351250 32987 "*"
"814" "chr1" 95352649 95474736 122088 "*"
"815" "chr1" 95479357 95510115 30759 "*"
"816" "chr1" 95782343 95937900 155558 "*"
"817" "chr1" 96022881 96254068 231188 "*"
"818" "chr1" 96374126 96721664 347539 "*"
"819" "chr1" 96823739 97077742 254004 "*"
"820" "chr1" 98049864 98210746 160883 "*"
"821" "chr1" 98272659 98661700 389042 "*"
"822" "chr1" 98760501 98890244 129744 "*"
"823" "chr1" 99243010 99263952 20943 "*"
"824" "chr1" 99309591 99472331 162741 "*"
"825" "chr1" 99600996 99645942 44947 "*"
"826" "chr1" 99694542 99708631 14090 "*"
"827" "chr1" 99766632 99850083 83452 "*"
"828" "chr1" 99924024 99969350 45327 "*"
"829" "chr1" 100083378 100083562 185 "*"
"830" "chr1" 100132956 100133149 194 "*"
"831" "chr1" 100178274 100186918 8645 "*"
"832" "chr1" 100249835 100251527 1693 "*"
"833" "chr1" 100266180 100266206 27 "*"
"834" "chr1" 100292770 100345000 52231 "*"
"835" "chr1" 100520279 100538136 17858 "*"
"836" "chr1" 100542019 100627048 85030 "*"
"837" "chr1" 100640614 100719741 79128 "*"
"838" "chr1" 100739046 100872371 133326 "*"
"839" "chr1" 100895999 100896075 77 "*"
"840" "chr1" 100981754 100989622 7869 "*"
"841" "chr1" 101087269 101235682 148414 "*"
"842" "chr1" 101236529 101236864 336 "*"
"843" "chr1" 101243714 101323336 79623 "*"
"844" "chr1" 101390304 101802573 412270 "*"
"845" "chr1" 101997031 102876466 879436 "*"
"846" "chr1" 103108873 103418078 309206 "*"
"847" "chr1" 103525484 103525690 207 "*"
"848" "chr1" 103579535 103616810 37276 "*"
"849" "chr1" 103625781 104072982 447202 "*"
"850" "chr1" 104226679 105587574 1360896 "*"
"851" "chr1" 105618959 105927623 308665 "*"
"852" "chr1" 106028278 106818238 789961 "*"
"853" "chr1" 106838168 107056678 218511 "*"
"854" "chr1" 107059295 107140006 80712 "*"
"855" "chr1" 107483459 107571159 87701 "*"
"856" "chr1" 107994608 108134035 139428 "*"
"857" "chr1" 108200359 108223340 22982 "*"
"858" "chr1" 108244082 108450281 206200 "*"
"859" "chr1" 108471003 108560088 89086 "*"
"860" "chr1" 108644901 108648289 3389 "*"
"861" "chr1" 108661527 108692322 30796 "*"
"862" "chr1" 108701804 108712656 10853 "*"
"863" "chr1" 108742741 108746673 3933 "*"
"864" "chr1" 108809527 108815897 6371 "*"
"865" "chr1" 108963485 108970213 6729 "*"
"866" "chr1" 109042114 109062485 20372 "*"
"867" "chr1" 109076003 109089802 13800 "*"
"868" "chr1" 109096935 109100192 3258 "*"
"869" "chr1" 109100620 109105950 5331 "*"
"870" "chr1" 109206782 109213917 7136 "*"
"871" "chr1" 109238170 109250018 11849 "*"
"872" "chr1" 109275751 109279555 3805 "*"
"873" "chr1" 109283187 109292364 9178 "*"
"874" "chr1" 109307042 109309567 2526 "*"
"875" "chr1" 109397952 109399030 1079 "*"
"876" "chr1" 109426428 109466627 40200 "*"
"877" "chr1" 109482138 109483478 1341 "*"
"878" "chr1" 109492805 109494051 1247 "*"
"879" "chr1" 109502933 109504174 1242 "*"
"880" "chr1" 109509739 109539871 30133 "*"
"881" "chr1" 109548407 109548610 204 "*"
"882" "chr1" 109632052 109656080 24029 "*"
"883" "chr1" 109709550 109711779 2230 "*"
"884" "chr1" 109775429 109910241 134813 "*"
"885" "chr1" 109930993 109984685 53693 "*"
"886" "chr1" 110023742 110031576 7835 "*"
"887" "chr1" 110074642 110082687 8046 "*"
"888" "chr1" 110109720 110112467 2748 "*"
"889" "chr1" 110113946 110150485 36540 "*"
"890" "chr1" 110202203 110208833 6631 "*"
"891" "chr1" 110209988 110211342 1355 "*"
"892" "chr1" 110283101 110286374 3274 "*"
"893" "chr1" 110346682 110362847 16166 "*"
"894" "chr1" 110422025 110451199 29175 "*"
"895" "chr1" 110457355 110473755 16401 "*"
"896" "chr1" 110491278 110517216 25939 "*"
"897" "chr1" 110519176 110519836 661 "*"
"898" "chr1" 110631475 110672464 40990 "*"
"899" "chr1" 110675034 110871187 196154 "*"
"900" "chr1" 110899929 110947184 47256 "*"
"901" "chr1" 110964080 111117332 153253 "*"
"902" "chr1" 111185103 111187173 2071 "*"
"903" "chr1" 111243441 111280058 36618 "*"
"904" "chr1" 111286117 111290861 4745 "*"
"905" "chr1" 111320567 111346287 25721 "*"
"906" "chr1" 111353014 111382859 29846 "*"
"907" "chr1" 111391820 111414313 22494 "*"
"908" "chr1" 111427778 111439889 12112 "*"
"909" "chr1" 111462774 111473791 11018 "*"
"910" "chr1" 111478513 111483347 4835 "*"
"911" "chr1" 111768017 111770661 2645 "*"
"912" "chr1" 111989156 111990535 1380 "*"
"913" "chr1" 111998843 112396180 397338 "*"
"914" "chr1" 112461165 112461769 605 "*"
"915" "chr1" 112461834 112466540 4707 "*"
"916" "chr1" 112671620 112673140 1521 "*"
"917" "chr1" 112700747 112701105 359 "*"
"918" "chr1" 112715478 112720418 4941 "*"
"919" "chr1" 112727236 112820169 92934 "*"
"920" "chr1" 112850644 112911846 61203 "*"
"921" "chr1" 113073106 113073208 103 "*"
"922" "chr1" 113132261 113390748 258488 "*"
"923" "chr1" 113685924 113696830 10907 "*"
"924" "chr1" 113759490 113761831 2342 "*"
"925" "chr1" 113914087 113923999 9913 "*"
"926" "chr1" 113977870 113979390 1521 "*"
"927" "chr1" 114035573 114089290 53718 "*"
"928" "chr1" 114153920 114392776 238857 "*"
"929" "chr1" 114511161 114567556 56396 "*"
"930" "chr1" 114581640 114582847 1208 "*"
"931" "chr1" 114670423 114673089 2667 "*"
"932" "chr1" 114695619 114704468 8850 "*"
"933" "chr1" 114716895 114716912 18 "*"
"934" "chr1" 114758677 114769478 10802 "*"
"935" "chr1" 114780686 114854802 74117 "*"
"936" "chr1" 114995371 115029823 34453 "*"
"937" "chr1" 115034310 115048010 13701 "*"
"938" "chr1" 115089501 115283033 193533 "*"
"939" "chr1" 115368073 115641952 273880 "*"
"940" "chr1" 115698225 115700006 1782 "*"
"941" "chr1" 115768782 115836376 67595 "*"
"942" "chr1" 115841127 115919349 78223 "*"
"943" "chr1" 115931562 115976497 44936 "*"
"944" "chr1" 116070055 116111754 41700 "*"
"945" "chr1" 116135241 116372667 237427 "*"
"946" "chr1" 116418623 116423723 5101 "*"
"947" "chr1" 116478843 116514534 35692 "*"
"948" "chr1" 116571040 116574398 3359 "*"
"949" "chr1" 116667756 116671748 3993 "*"
"950" "chr1" 116671828 116694111 22284 "*"
"951" "chr1" 116706604 116754384 47781 "*"
"952" "chr1" 116769229 116910056 140828 "*"
"953" "chr1" 116990359 117001749 11391 "*"
"954" "chr1" 117059491 117060302 812 "*"
"955" "chr1" 117107454 117111059 3606 "*"
"956" "chr1" 117122588 117143586 20999 "*"
"957" "chr1" 117210961 117295519 84559 "*"
"958" "chr1" 117321337 117367448 46112 "*"
"959" "chr1" 117528873 117596831 67959 "*"
"960" "chr1" 117605771 117605933 163 "*"
"961" "chr1" 117628373 117863484 235112 "*"
"962" "chr1" 117929631 117929719 89 "*"
"963" "chr1" 118185224 118883045 697822 "*"
"964" "chr1" 118989557 119000343 10787 "*"
"965" "chr1" 119001406 119031215 29810 "*"
"966" "chr1" 119275974 119328175 52202 "*"
"967" "chr1" 119356183 119368778 12596 "*"
"968" "chr1" 119394131 119414930 20800 "*"
"969" "chr1" 119423036 119507197 84162 "*"
"970" "chr1" 119515055 119597701 82647 "*"
"971" "chr1" 119599272 119619421 20150 "*"
"972" "chr1" 119647774 119648410 637 "*"
"973" "chr1" 119744227 119747995 3769 "*"
"974" "chr1" 119768906 119794017 25112 "*"
"975" "chr1" 119811661 119834869 23209 "*"
"976" "chr1" 119844515 119893532 49018 "*"
"977" "chr1" 119896496 119911552 15057 "*"
"978" "chr1" 120069627 120150897 81271 "*"
"979" "chr1" 120176516 120432203 255688 "*"
"980" "chr1" 120434053 120436352 2300 "*"
"981" "chr1" 120467740 120489859 22120 "*"
"982" "chr1" 120701290 120723922 22633 "*"
"983" "chr1" 120841482 120850818 9337 "*"
"984" "chr1" 120850986 120889745 38760 "*"
"985" "chr1" 120890406 120913274 22869 "*"
"986" "chr1" 121052168 121087344 35177 "*"
"987" "chr1" 121096311 121108209 11899 "*"
"988" "chr1" 121117258 121167645 50388 "*"
"989" "chr1" 121392823 121519111 126289 "*"
"990" "chr1" 121575703 143419624 21843922 "*"
"991" "chr1" 144250289 144412575 162287 "*"
"992" "chr1" 144412741 144421385 8645 "*"
"993" "chr1" 144461675 144887264 425590 "*"
"994" "chr1" 145095529 145095999 471 "*"
"995" "chr1" 145112697 145164098 51402 "*"
"996" "chr1" 145216059 145281115 65057 "*"
"997" "chr1" 145281463 145289899 8437 "*"
"998" "chr1" 145405779 145572344 166566 "*"
"999" "chr1" 145607859 145607989 131 "*"
"1000" "chr1" 145670649 145670851 203 "*"
"1001" "chr1" 145708149 145719470 11322 "*"
"1002" "chr1" 145824078 145824087 10 "*"
"1003" "chr1" 145842506 145845628 3123 "*"
"1004" "chr1" 145859837 145866559 6723 "*"
"1005" "chr1" 145885867 145891207 5341 "*"
"1006" "chr1" 145910190 145911349 1160 "*"
"1007" "chr1" 145978849 145992434 13586 "*"
"1008" "chr1" 145996601 146017467 20867 "*"
"1009" "chr1" 146036747 146052080 15334 "*"
"1010" "chr1" 146052245 146052565 321 "*"
"1011" "chr1" 146061949 146064698 2750 "*"
"1012" "chr1" 146229027 146298169 69143 "*"
"1013" "chr1" 148750100 148808180 58081 "*"
"1014" "chr1" 149047268 149054026 6759 "*"
"1015" "chr1" 149103562 149390622 287061 "*"
"1016" "chr1" 149556362 149583864 27503 "*"
"1017" "chr1" 149584465 149606333 21869 "*"
"1018" "chr1" 149679524 149782670 103147 "*"
"1019" "chr1" 149812374 149813270 897 "*"
"1020" "chr1" 149813682 149844497 30816 "*"
"1021" "chr1" 149850938 149884458 33521 "*"
"1022" "chr1" 149886653 149886974 322 "*"
"1023" "chr1" 149887365 149887523 159 "*"
"1024" "chr1" 149900799 149903317 2519 "*"
"1025" "chr1" 149917883 149923316 5434 "*"
"1026" "chr1" 149928345 149928650 306 "*"
"1027" "chr1" 149936870 149937811 942 "*"
"1028" "chr1" 150010677 150067278 56602 "*"
"1029" "chr1" 150145330 150149182 3853 "*"
"1030" "chr1" 150181430 150218416 36987 "*"
"1031" "chr1" 150236157 150257158 21002 "*"
"1032" "chr1" 150265079 150265398 320 "*"
"1033" "chr1" 150280917 150282542 1626 "*"
"1034" "chr1" 150287094 150293719 6626 "*"
"1035" "chr1" 150308980 150321475 12496 "*"
"1036" "chr1" 150353196 150363090 9895 "*"
"1037" "chr1" 150476567 150487363 10797 "*"
"1038" "chr1" 150507610 150508061 452 "*"
"1039" "chr1" 150513790 150515756 1967 "*"
"1040" "chr1" 150518033 150549368 31336 "*"
"1041" "chr1" 150579739 150600850 21112 "*"
"1042" "chr1" 150629597 150646224 16628 "*"
"1043" "chr1" 150697145 150698059 915 "*"
"1044" "chr1" 150720889 150730195 9307 "*"
"1045" "chr1" 150765958 150796207 30250 "*"
"1046" "chr1" 150808324 150809704 1381 "*"
"1047" "chr1" 150876769 150887135 10367 "*"
"1048" "chr1" 150913293 150926262 12970 "*"
"1049" "chr1" 150975005 150982016 7012 "*"
"1050" "chr1" 150995635 150996085 451 "*"
"1051" "chr1" 151008376 151008419 44 "*"
"1052" "chr1" 151035714 151036320 607 "*"
"1053" "chr1" 151047721 151047739 19 "*"
"1054" "chr1" 151070326 151070577 252 "*"
"1055" "chr1" 151125543 151131684 6142 "*"
"1056" "chr1" 151146665 151156628 9964 "*"
"1057" "chr1" 151195322 151197948 2627 "*"
"1058" "chr1" 151249537 151254702 5166 "*"
"1059" "chr1" 151267480 151280023 12544 "*"
"1060" "chr1" 151327716 151340639 12924 "*"
"1061" "chr1" 151348028 151364301 16274 "*"
"1062" "chr1" 151372734 151399533 26800 "*"
"1063" "chr1" 151401945 151402723 779 "*"
"1064" "chr1" 151459466 151510509 51044 "*"
"1065" "chr1" 151538693 151540304 1612 "*"
"1066" "chr1" 151583584 151612005 28422 "*"
"1067" "chr1" 151699092 151702403 3312 "*"
"1068" "chr1" 151729806 151759642 29837 "*"
"1069" "chr1" 151794403 151800263 5861 "*"
"1070" "chr1" 151831873 151837818 5946 "*"
"1071" "chr1" 151840558 151841876 1319 "*"
"1072" "chr1" 151853698 151873583 19886 "*"
"1073" "chr1" 151909809 151982914 73106 "*"
"1074" "chr1" 151994391 151994530 140 "*"
"1075" "chr1" 152047908 152079556 31649 "*"
"1076" "chr1" 152080904 152084143 3240 "*"
"1077" "chr1" 152089065 152106316 17252 "*"
"1078" "chr1" 152115455 152153594 38140 "*"
"1079" "chr1" 152159229 152168124 8896 "*"
"1080" "chr1" 152366693 152409242 42550 "*"
"1081" "chr1" 152414264 152510843 96580 "*"
"1082" "chr1" 152512178 152514501 2324 "*"
"1083" "chr1" 152516011 152565653 49643 "*"
"1084" "chr1" 152566773 152579380 12608 "*"
"1085" "chr1" 152580505 152600661 20157 "*"
"1086" "chr1" 152601087 152613810 12724 "*"
"1087" "chr1" 152614099 152622833 8735 "*"
"1088" "chr1" 152623104 152663395 40292 "*"
"1089" "chr1" 152664660 152675294 10635 "*"
"1090" "chr1" 152676575 152686122 9548 "*"
"1091" "chr1" 152687402 152698363 10962 "*"
"1092" "chr1" 152699443 152709046 9604 "*"
"1093" "chr1" 152709435 152719521 10087 "*"
"1094" "chr1" 152720471 152776371 55901 "*"
"1095" "chr1" 152776729 152786213 9485 "*"
"1096" "chr1" 152788427 152796750 8324 "*"
"1097" "chr1" 152798182 152805225 7044 "*"
"1098" "chr1" 152806629 152811970 5342 "*"
"1099" "chr1" 152813110 152827472 14363 "*"
"1100" "chr1" 152827895 152842867 14973 "*"
"1101" "chr1" 152843984 152878316 34333 "*"
"1102" "chr1" 152885048 152908544 23497 "*"
"1103" "chr1" 152911887 152970665 58779 "*"
